trojkat mozna zbudowac w 48306 wierszach
2 92 89 77 trojkat jest ostrokatny, pole = 3150.85, obwod = 258
98283 45 30 60 trojkat jest rozwartokatny, pole = 653.57, obwod = 135
98285 95 74 66 trojkat jest ostrokatny, pole = 2433.65, obwod = 235
98286 47 69 64 trojkat jest ostrokatny, pole = 1453.62, obwod = 180
98287 95 65 79 trojkat jest ostrokatny, pole = 2542.1, obwod = 239
98290 76 67 47 trojkat jest ostrokatny, pole = 1557.54, obwod = 190
98293 84 68 80 trojkat jest ostrokatny, pole = 2532.65, obwod = 232
98294 83 87 62 trojkat jest ostrokatny, pole = 2448.4, obwod = 232
98297 50 70 48 trojkat jest rozwartokatny, pole = 1199.76, obwod = 168
98299 92 87 29 trojkat jest rozwartokatny, pole = 1261.43, obwod = 208
98302 48 56 17 trojkat jest rozwartokatny, pole = 384.75, obwod = 121
98303 26 50 39 trojkat jest rozwartokatny, pole = 501.31, obwod = 115
98305 20 81 95 trojkat jest rozwartokatny, pole = 624.37, obwod = 196
98307 74 82 32 trojkat jest rozwartokatny, pole = 1182.67, obwod = 188
98311 15 47 43 trojkat jest rozwartokatny, pole = 320.73, obwod = 105
98314 28 93 67 trojkat jest rozwartokatny, pole = 409.28, obwod = 188
98318 24 94 90 trojkat jest rozwartokatny, pole = 1079.26, obwod = 208
98319 67 16 70 trojkat jest rozwartokatny, pole = 534.6, obwod = 153
98323 58 69 95 trojkat jest rozwartokatny, pole = 1988.31, obwod = 222
98324 89 59 59 trojkat jest rozwartokatny, pole = 1723.91, obwod = 207
98326 37 36 10 trojkat jest ostrokatny, pole = 179.87, obwod = 83
98327 84 23 95 trojkat jest rozwartokatny, pole = 896.41, obwod = 202
98328 56 56 98 trojkat jest rozwartokatny, pole = 1328.43, obwod = 210
98331 47 84 79 trojkat jest ostrokatny, pole = 1823.5, obwod = 210
98332 41 40 62 trojkat jest rozwartokatny, pole = 807.83, obwod = 143
98333 55 82 97 trojkat jest ostrokatny, pole = 2253.4, obwod = 234
98335 83 69 33 trojkat jest rozwartokatny, pole = 1108.47, obwod = 185
98336 60 67 62 trojkat jest ostrokatny, pole = 1707.0, obwod = 189
98337 74 36 89 trojkat jest rozwartokatny, pole = 1300.66, obwod = 199
98338 46 6 48 trojkat jest rozwartokatny, pole = 132.66, obwod = 100
98339 57 73 54 trojkat jest ostrokatny, pole = 1524.74, obwod = 184
98342 52 66 41 trojkat jest ostrokatny, pole = 1065.98, obwod = 159
98344 48 97 90 trojkat jest ostrokatny, pole = 2145.63, obwod = 235
98345 81 7 77 trojkat jest rozwartokatny, pole = 226.69, obwod = 165
98346 93 19 76 trojkat jest rozwartokatny, pole = 356.23, obwod = 188
98348 54 51 12 trojkat jest rozwartokatny, pole = 303.0, obwod = 117
98350 86 55 54 trojkat jest rozwartokatny, pole = 1439.76, obwod = 195
98352 51 79 63 trojkat jest ostrokatny, pole = 1604.39, obwod = 193
98353 27 66 66 trojkat jest ostrokatny, pole = 872.16, obwod = 159
98354 34 33 6 trojkat jest rozwartokatny, pole = 98.7, obwod = 73
98355 72 58 51 trojkat jest ostrokatny, pole = 1466.06, obwod = 181
98359 38 35 7 trojkat jest rozwartokatny, pole = 114.89, obwod = 80
98360 87 48 68 trojkat jest rozwartokatny, pole = 1624.11, obwod = 203
98361 80 98 71 trojkat jest ostrokatny, pole = 2802.62, obwod = 249
98362 83 96 34 trojkat jest rozwartokatny, pole = 1380.3, obwod = 213
98367 81 83 42 trojkat jest ostrokatny, pole = 1662.68, obwod = 206
98369 42 59 51 trojkat jest ostrokatny, pole = 1047.95, obwod = 152
98370 74 93 22 trojkat jest rozwartokatny, pole = 458.99, obwod = 189
98372 82 99 48 trojkat jest rozwartokatny, pole = 1958.49, obwod = 229
98374 22 19 25 trojkat jest ostrokatny, pole = 201.63, obwod = 66
98376 53 60 93 trojkat jest rozwartokatny, pole = 1488.12, obwod = 206
98378 37 66 45 trojkat jest rozwartokatny, pole = 797.0, obwod = 148
98379 42 43 11 trojkat jest ostrokatny, pole = 230.82, obwod = 96
98381 46 49 5 trojkat jest rozwartokatny, pole = 94.87, obwod = 100
98382 2 78 77 trojkat jest rozwartokatny, pole = 67.11, obwod = 157
98383 78 62 59 trojkat jest ostrokatny, pole = 1802.49, obwod = 199
98384 92 71 95 trojkat jest ostrokatny, pole = 3067.96, obwod = 258
98386 57 46 53 trojkat jest ostrokatny, pole = 1144.73, obwod = 156
98387 58 25 79 trojkat jest rozwartokatny, pole = 456.79, obwod = 162
98388 38 18 50 trojkat jest rozwartokatny, pole = 288.92, obwod = 106
98389 32 59 36 trojkat jest rozwartokatny, pole = 497.52, obwod = 127
98391 56 56 16 trojkat jest ostrokatny, pole = 443.41, obwod = 128
98392 48 45 19 trojkat jest ostrokatny, pole = 427.01, obwod = 112
98395 4 54 57 trojkat jest rozwartokatny, pole = 73.37, obwod = 115
98396 79 37 45 trojkat jest rozwartokatny, pole = 431.82, obwod = 161
98397 57 34 34 trojkat jest rozwartokatny, pole = 528.4, obwod = 125
98400 1 83 83 trojkat jest ostrokatny, pole = 41.5, obwod = 167
98401 71 51 88 trojkat jest rozwartokatny, pole = 1810.32, obwod = 210
98402 99 38 72 trojkat jest rozwartokatny, pole = 1114.53, obwod = 209
98405 36 77 94 trojkat jest rozwartokatny, pole = 1326.19, obwod = 207
98406 88 37 61 trojkat jest rozwartokatny, pole = 912.84, obwod = 186
98410 28 14 36 trojkat jest rozwartokatny, pole = 179.37, obwod = 78
98411 94 86 60 trojkat jest ostrokatny, pole = 2522.86, obwod = 240
98412 34 90 58 trojkat jest rozwartokatny, pole = 413.73, obwod = 182
98413 63 49 40 trojkat jest ostrokatny, pole = 979.97, obwod = 152
98427 59 86 80 trojkat jest ostrokatny, pole = 2276.76, obwod = 225
98428 68 34 98 trojkat jest rozwartokatny, pole = 649.92, obwod = 200
98429 75 68 92 trojkat jest ostrokatny, pole = 2510.65, obwod = 235
98430 44 51 46 trojkat jest ostrokatny, pole = 944.75, obwod = 141
98432 51 78 41 trojkat jest rozwartokatny, pole = 943.46, obwod = 170
98433 29 82 57 trojkat jest rozwartokatny, pole = 499.48, obwod = 168
98434 64 85 72 trojkat jest ostrokatny, pole = 2245.99, obwod = 221
98436 76 9 79 trojkat jest rozwartokatny, pole = 328.25, obwod = 164
98438 94 60 64 trojkat jest rozwartokatny, pole = 1898.73, obwod = 218
98439 74 78 57 trojkat jest ostrokatny, pole = 2002.99, obwod = 209
98440 47 70 77 trojkat jest ostrokatny, pole = 1618.33, obwod = 194
98441 23 44 56 trojkat jest rozwartokatny, pole = 477.38, obwod = 123
98443 30 37 27 trojkat jest ostrokatny, pole = 399.75, obwod = 94
98444 76 87 36 trojkat jest rozwartokatny, pole = 1362.35, obwod = 199
98446 62 96 60 trojkat jest rozwartokatny, pole = 1806.47, obwod = 218
98447 17 94 81 trojkat jest rozwartokatny, pole = 476.99, obwod = 192
98448 48 38 68 trojkat jest rozwartokatny, pole = 885.32, obwod = 154
98449 95 65 67 trojkat jest rozwartokatny, pole = 2176.11, obwod = 227
98450 30 67 83 trojkat jest rozwartokatny, pole = 932.42, obwod = 180
98451 93 98 41 trojkat jest ostrokatny, pole = 1897.84, obwod = 232
98452 40 52 74 trojkat jest rozwartokatny, pole = 997.87, obwod = 166
98454 72 40 85 trojkat jest rozwartokatny, pole = 1435.77, obwod = 197
98455 14 7 14 trojkat jest ostrokatny, pole = 47.44, obwod = 35
98456 81 9 82 trojkat jest rozwartokatny, pole = 363.92, obwod = 172
98459 81 30 80 trojkat jest ostrokatny, pole = 1185.69, obwod = 191
98462 49 40 45 trojkat jest ostrokatny, pole = 846.38, obwod = 134
98464 30 7 34 trojkat jest rozwartokatny, pole = 91.36, obwod = 71
98467 29 18 23 trojkat jest ostrokatny, pole = 206.98, obwod = 70
98468 48 81 89 trojkat jest ostrokatny, pole = 1929.62, obwod = 218
98470 99 20 88 trojkat jest rozwartokatny, pole = 776.4, obwod = 207
98472 68 72 69 trojkat jest ostrokatny, pole = 2097.78, obwod = 209
98473 27 31 22 trojkat jest ostrokatny, pole = 290.24, obwod = 80
98474 29 17 13 trojkat jest rozwartokatny, pole = 55.16, obwod = 59
98475 80 40 83 trojkat jest ostrokatny, pole = 1575.71, obwod = 203
98480 31 93 90 trojkat jest ostrokatny, pole = 1391.19, obwod = 214
98481 88 39 55 trojkat jest rozwartokatny, pole = 714.88, obwod = 182
98482 63 7 57 trojkat jest rozwartokatny, pole = 107.98, obwod = 127
98483 50 30 47 trojkat jest ostrokatny, pole = 688.36, obwod = 127
98485 55 62 50 trojkat jest ostrokatny, pole = 1309.2, obwod = 167
98486 40 56 74 trojkat jest rozwartokatny, pole = 1104.62, obwod = 170
98489 93 50 51 trojkat jest rozwartokatny, pole = 915.89, obwod = 194
98493 99 87 23 trojkat jest rozwartokatny, pole = 905.39, obwod = 209
98494 67 12 57 trojkat jest rozwartokatny, pole = 204.67, obwod = 136
98497 97 97 36 trojkat jest ostrokatny, pole = 1715.67, obwod = 230
98501 99 97 39 trojkat jest ostrokatny, pole = 1870.32, obwod = 235
98504 29 66 54 trojkat jest rozwartokatny, pole = 768.55, obwod = 149
98505 70 57 82 trojkat jest ostrokatny, pole = 1962.93, obwod = 209
98506 32 49 49 trojkat jest ostrokatny, pole = 741.03, obwod = 130
98509 62 72 13 trojkat jest rozwartokatny, pole = 276.96, obwod = 147
98515 96 22 76 trojkat jest rozwartokatny, pole = 390.86, obwod = 194
98520 43 88 79 trojkat jest ostrokatny, pole = 1696.3, obwod = 210
98521 84 69 65 trojkat jest ostrokatny, pole = 2189.98, obwod = 218
98526 75 83 36 trojkat jest ostrokatny, pole = 1349.98, obwod = 194
98529 75 65 12 trojkat jest rozwartokatny, pole = 231.31, obwod = 152
98531 30 73 59 trojkat jest rozwartokatny, pole = 852.68, obwod = 162
98532 94 75 84 trojkat jest ostrokatny, pole = 2999.75, obwod = 253
98533 18 86 75 trojkat jest rozwartokatny, pole = 569.88, obwod = 179
98536 92 86 78 trojkat jest ostrokatny, pole = 3110.76, obwod = 256
98537 88 88 39 trojkat jest ostrokatny, pole = 1673.34, obwod = 215
98538 29 70 49 trojkat jest rozwartokatny, pole = 577.06, obwod = 148
98539 25 64 82 trojkat jest rozwartokatny, pole = 623.9, obwod = 171
98540 90 34 88 trojkat jest ostrokatny, pole = 1482.57, obwod = 212
98541 20 97 87 trojkat jest rozwartokatny, pole = 792.02, obwod = 204
98542 85 75 51 trojkat jest ostrokatny, pole = 1896.06, obwod = 211
98543 68 41 53 trojkat jest rozwartokatny, pole = 1085.98, obwod = 162
98546 76 57 85 trojkat jest ostrokatny, pole = 2118.74, obwod = 218
98547 74 29 81 trojkat jest rozwartokatny, pole = 1071.26, obwod = 184
98548 25 97 84 trojkat jest rozwartokatny, pole = 957.01, obwod = 206
98550 38 85 79 trojkat jest ostrokatny, pole = 1496.59, obwod = 202
98551 69 64 46 trojkat jest ostrokatny, pole = 1426.6, obwod = 179
98552 53 49 62 trojkat jest ostrokatny, pole = 1252.79, obwod = 164
98553 47 95 84 trojkat jest ostrokatny, pole = 1973.09, obwod = 226
98555 40 75 84 trojkat jest ostrokatny, pole = 1499.4, obwod = 199
98558 61 62 45 trojkat jest ostrokatny, pole = 1287.5, obwod = 168
98559 66 33 58 trojkat jest ostrokatny, pole = 956.69, obwod = 157
98560 46 44 32 trojkat jest ostrokatny, pole = 671.64, obwod = 122
98562 92 57 73 trojkat jest ostrokatny, pole = 2080.3, obwod = 222
98563 22 15 24 trojkat jest ostrokatny, pole = 161.62, obwod = 61
98566 39 78 68 trojkat jest ostrokatny, pole = 1325.91, obwod = 185
98570 44 75 64 trojkat jest ostrokatny, pole = 1404.32, obwod = 183
98572 33 31 28 trojkat jest ostrokatny, pole = 401.82, obwod = 92
98575 15 37 25 trojkat jest rozwartokatny, pole = 135.36, obwod = 77
98580 68 90 98 trojkat jest ostrokatny, pole = 2958.92, obwod = 256
98583 85 48 58 trojkat jest rozwartokatny, pole = 1336.47, obwod = 191
98584 68 35 78 trojkat jest rozwartokatny, pole = 1188.55, obwod = 181
98586 26 92 98 trojkat jest rozwartokatny, pole = 1190.36, obwod = 216
98587 33 21 34 trojkat jest ostrokatny, pole = 333.65, obwod = 88
98588 54 53 44 trojkat jest ostrokatny, pole = 1072.6, obwod = 151
98589 43 61 51 trojkat jest ostrokatny, pole = 1081.25, obwod = 155
98590 64 37 83 trojkat jest rozwartokatny, pole = 1129.21, obwod = 184
98591 89 57 86 trojkat jest ostrokatny, pole = 2354.49, obwod = 232
98592 44 65 84 trojkat jest rozwartokatny, pole = 1412.39, obwod = 193
98595 75 75 37 trojkat jest ostrokatny, pole = 1344.63, obwod = 187
98596 76 71 38 trojkat jest ostrokatny, pole = 1337.3, obwod = 185
98598 50 40 28 trojkat jest rozwartokatny, pole = 559.25, obwod = 118
98599 64 93 46 trojkat jest rozwartokatny, pole = 1340.0, obwod = 203
98601 86 41 92 trojkat jest ostrokatny, pole = 1756.33, obwod = 219
98602 38 64 38 trojkat jest rozwartokatny, pole = 655.8, obwod = 140
98603 82 70 91 trojkat jest ostrokatny, pole = 2745.62, obwod = 243
98605 74 61 53 trojkat jest ostrokatny, pole = 1594.88, obwod = 188
98606 61 65 47 trojkat jest ostrokatny, pole = 1368.66, obwod = 173
98607 32 63 42 trojkat jest rozwartokatny, pole = 603.67, obwod = 137
98609 73 90 22 trojkat jest rozwartokatny, pole = 563.84, obwod = 185
98610 42 29 29 trojkat jest rozwartokatny, pole = 420.0, obwod = 100
98611 93 34 96 trojkat jest ostrokatny, pole = 1574.13, obwod = 223
98613 68 35 87 trojkat jest rozwartokatny, pole = 1109.59, obwod = 190
98614 43 46 29 trojkat jest ostrokatny, pole = 606.76, obwod = 118
98619 69 50 49 trojkat jest ostrokatny, pole = 1224.5, obwod = 168
98620 95 52 71 trojkat jest rozwartokatny, pole = 1818.05, obwod = 218
98621 51 73 90 trojkat jest rozwartokatny, pole = 1861.01, obwod = 214
98622 73 50 96 trojkat jest rozwartokatny, pole = 1791.76, obwod = 219
98624 82 20 75 trojkat jest rozwartokatny, pole = 729.36, obwod = 177
98625 96 56 70 trojkat jest rozwartokatny, pole = 1937.67, obwod = 222
98627 84 72 32 trojkat jest rozwartokatny, pole = 1132.33, obwod = 188
98628 94 56 76 trojkat jest ostrokatny, pole = 2127.92, obwod = 226
98630 61 47 56 trojkat jest ostrokatny, pole = 1251.81, obwod = 164
98633 38 34 55 trojkat jest rozwartokatny, pole = 637.2, obwod = 127
98634 35 6 39 trojkat jest rozwartokatny, pole = 82.46, obwod = 80
98643 58 13 46 trojkat jest rozwartokatny, pole = 128.98, obwod = 117
98644 54 14 41 trojkat jest rozwartokatny, pole = 122.06, obwod = 109
98645 83 39 92 trojkat jest rozwartokatny, pole = 1618.44, obwod = 214
98647 54 69 40 trojkat jest rozwartokatny, pole = 1078.26, obwod = 163
98649 75 55 49 trojkat jest rozwartokatny, pole = 1346.58, obwod = 179
98650 14 41 46 trojkat jest rozwartokatny, pole = 280.71, obwod = 101
98653 22 54 54 trojkat jest ostrokatny, pole = 581.55, obwod = 130
98655 73 68 70 trojkat jest ostrokatny, pole = 2136.47, obwod = 211
98657 32 39 34 trojkat jest ostrokatny, pole = 518.45, obwod = 105
98659 74 51 67 trojkat jest ostrokatny, pole = 1660.17, obwod = 192
98663 87 49 68 trojkat jest rozwartokatny, pole = 1660.44, obwod = 204
98664 69 4 70 trojkat jest rozwartokatny, pole = 134.53, obwod = 143
98666 90 39 59 trojkat jest rozwartokatny, pole = 850.76, obwod = 188
98668 64 99 94 trojkat jest ostrokatny, pole = 2904.37, obwod = 257
98669 41 86 70 trojkat jest rozwartokatny, pole = 1420.46, obwod = 197
98672 66 51 66 trojkat jest ostrokatny, pole = 1552.31, obwod = 183
98676 46 53 62 trojkat jest ostrokatny, pole = 1188.67, obwod = 161
98677 14 79 68 trojkat jest rozwartokatny, pole = 316.82, obwod = 161
98678 57 97 80 trojkat jest ostrokatny, pole = 2279.21, obwod = 234
98681 71 93 56 trojkat jest rozwartokatny, pole = 1984.49, obwod = 220
98682 83 12 83 trojkat jest ostrokatny, pole = 496.7, obwod = 178
98685 39 89 74 trojkat jest rozwartokatny, pole = 1424.39, obwod = 202
98687 94 24 71 trojkat jest rozwartokatny, pole = 279.79, obwod = 189
98688 42 32 24 trojkat jest rozwartokatny, pole = 381.8, obwod = 98
98690 52 62 44 trojkat jest ostrokatny, pole = 1126.56, obwod = 158
98691 93 64 86 trojkat jest ostrokatny, pole = 2658.63, obwod = 243
98692 89 71 69 trojkat jest ostrokatny, pole = 2403.94, obwod = 229
98694 73 45 76 trojkat jest ostrokatny, pole = 1594.42, obwod = 194
98695 54 54 36 trojkat jest ostrokatny, pole = 916.41, obwod = 144
98696 93 43 97 trojkat jest ostrokatny, pole = 1980.88, obwod = 233
98697 88 43 70 trojkat jest rozwartokatny, pole = 1484.3, obwod = 201
98698 60 73 79 trojkat jest ostrokatny, pole = 2084.35, obwod = 212
98699 59 77 38 trojkat jest rozwartokatny, pole = 1092.54, obwod = 174
98700 46 43 57 trojkat jest ostrokatny, pole = 972.67, obwod = 146
98701 79 43 80 trojkat jest ostrokatny, pole = 1645.11, obwod = 202
98702 95 74 66 trojkat jest ostrokatny, pole = 2433.65, obwod = 235
98704 78 51 65 trojkat jest ostrokatny, pole = 1647.09, obwod = 194
98705 31 78 70 trojkat jest rozwartokatny, pole = 1083.57, obwod = 179
98707 98 96 61 trojkat jest ostrokatny, pole = 2806.93, obwod = 255
98710 82 15 93 trojkat jest rozwartokatny, pole = 444.52, obwod = 190
98717 63 80 76 trojkat jest ostrokatny, pole = 2243.19, obwod = 219
98719 48 22 36 trojkat jest rozwartokatny, pole = 373.7, obwod = 106
98720 24 87 98 trojkat jest rozwartokatny, pole = 978.21, obwod = 209
98721 50 47 5 trojkat jest rozwartokatny, pole = 96.87, obwod = 102
98722 54 66 41 trojkat jest ostrokatny, pole = 1105.36, obwod = 161
98723 57 81 80 trojkat jest ostrokatny, pole = 2145.32, obwod = 218
98724 33 78 80 trojkat jest ostrokatny, pole = 1272.41, obwod = 191
98725 33 33 1 trojkat jest ostrokatny, pole = 16.5, obwod = 67
98727 48 48 83 trojkat jest rozwartokatny, pole = 1000.96, obwod = 179
98731 52 85 56 trojkat jest rozwartokatny, pole = 1414.23, obwod = 193
98733 50 90 43 trojkat jest rozwartokatny, pole = 525.59, obwod = 183
98734 32 30 15 trojkat jest ostrokatny, pole = 223.58, obwod = 77
98737 87 77 21 trojkat jest rozwartokatny, pole = 750.88, obwod = 185
98738 34 80 53 trojkat jest rozwartokatny, pole = 664.25, obwod = 167
98740 49 28 57 trojkat jest rozwartokatny, pole = 685.81, obwod = 134
98743 85 68 54 trojkat jest ostrokatny, pole = 1834.31, obwod = 207
98745 45 98 71 trojkat jest rozwartokatny, pole = 1466.09, obwod = 214
98746 14 99 97 trojkat jest rozwartokatny, pole = 677.23, obwod = 210
98747 45 48 48 trojkat jest ostrokatny, pole = 954.0, obwod = 141
98749 48 93 78 trojkat jest rozwartokatny, pole = 1870.86, obwod = 219
98751 97 95 45 trojkat jest ostrokatny, pole = 2097.76, obwod = 237
98755 70 93 69 trojkat jest ostrokatny, pole = 2401.71, obwod = 232
98759 55 58 36 trojkat jest ostrokatny, pole = 960.66, obwod = 149
98761 75 89 69 trojkat jest ostrokatny, pole = 2513.04, obwod = 233
98762 59 95 66 trojkat jest rozwartokatny, pole = 1924.21, obwod = 220
98764 92 98 26 trojkat jest rozwartokatny, pole = 1190.36, obwod = 216
98765 32 70 43 trojkat jest rozwartokatny, pole = 465.35, obwod = 145
98766 59 73 18 trojkat jest rozwartokatny, pole = 369.86, obwod = 150
98767 49 53 27 trojkat jest ostrokatny, pole = 656.61, obwod = 129
98769 80 60 95 trojkat jest ostrokatny, pole = 2387.59, obwod = 235
98770 40 44 13 trojkat jest rozwartokatny, pole = 256.63, obwod = 97
98771 74 65 77 trojkat jest ostrokatny, pole = 2212.41, obwod = 216
98772 83 8 82 trojkat jest rozwartokatny, pole = 327.03, obwod = 173
98778 15 79 71 trojkat jest rozwartokatny, pole = 473.44, obwod = 165
98779 63 4 66 trojkat jest rozwartokatny, pole = 85.28, obwod = 133
98781 28 78 93 trojkat jest rozwartokatny, pole = 997.1, obwod = 199
98782 11 56 51 trojkat jest rozwartokatny, pole = 260.71, obwod = 118
98784 62 48 84 trojkat jest rozwartokatny, pole = 1470.58, obwod = 194
98785 78 31 72 trojkat jest ostrokatny, pole = 1115.9, obwod = 181
98790 44 46 77 trojkat jest rozwartokatny, pole = 896.63, obwod = 167
98791 33 9 28 trojkat jest rozwartokatny, pole = 112.87, obwod = 70
98793 79 49 93 trojkat jest rozwartokatny, pole = 1935.5, obwod = 221
98796 14 45 42 trojkat jest rozwartokatny, pole = 293.55, obwod = 101
98798 19 24 23 trojkat jest ostrokatny, pole = 203.91, obwod = 66
98799 21 54 46 trojkat jest rozwartokatny, pole = 474.59, obwod = 121
98800 13 62 60 trojkat jest rozwartokatny, pole = 389.55, obwod = 135
98801 22 35 46 trojkat jest rozwartokatny, pole = 371.31, obwod = 103
98802 67 35 34 trojkat jest rozwartokatny, pole = 276.22, obwod = 136
98803 54 12 52 trojkat jest rozwartokatny, pole = 311.54, obwod = 118
98804 92 42 89 trojkat jest ostrokatny, pole = 1843.9, obwod = 223
98805 50 33 29 trojkat jest rozwartokatny, pole = 456.79, obwod = 112
98806 46 55 97 trojkat jest rozwartokatny, pole = 679.51, obwod = 198
98808 85 69 17 trojkat jest rozwartokatny, pole = 219.81, obwod = 171
98810 19 51 44 trojkat jest rozwartokatny, pole = 411.03, obwod = 114
98811 36 67 92 trojkat jest rozwartokatny, pole = 1002.93, obwod = 195
98812 57 88 81 trojkat jest ostrokatny, pole = 2249.98, obwod = 226
98814 45 45 16 trojkat jest ostrokatny, pole = 354.27, obwod = 106
98816 22 20 5 trojkat jest rozwartokatny, pole = 47.77, obwod = 47
98820 90 92 66 trojkat jest ostrokatny, pole = 2797.3, obwod = 248
98822 85 97 50 trojkat jest ostrokatny, pole = 2123.53, obwod = 232
98823 55 60 22 trojkat jest rozwartokatny, pole = 604.57, obwod = 137
98828 77 16 83 trojkat jest rozwartokatny, pole = 590.32, obwod = 176
98829 59 45 60 trojkat jest ostrokatny, pole = 1239.03, obwod = 164
98830 33 54 86 trojkat jest rozwartokatny, pole = 274.23, obwod = 173
98832 21 77 61 trojkat jest rozwartokatny, pole = 463.79, obwod = 159
98833 77 51 36 trojkat jest rozwartokatny, pole = 764.63, obwod = 164
98837 75 48 59 trojkat jest ostrokatny, pole = 1415.43, obwod = 182
98839 74 88 64 trojkat jest ostrokatny, pole = 2323.48, obwod = 226
98844 15 82 89 trojkat jest rozwartokatny, pole = 564.96, obwod = 186
98846 73 38 60 trojkat jest rozwartokatny, pole = 1137.77, obwod = 171
98847 96 61 59 trojkat jest rozwartokatny, pole = 1727.62, obwod = 216
98848 85 91 65 trojkat jest ostrokatny, pole = 2646.46, obwod = 241
98849 75 80 62 trojkat jest ostrokatny, pole = 2194.76, obwod = 217
98850 90 62 96 trojkat jest ostrokatny, pole = 2705.36, obwod = 248
98851 41 45 40 trojkat jest ostrokatny, pole = 757.5, obwod = 126
98853 63 93 91 trojkat jest ostrokatny, pole = 2721.47, obwod = 247
98854 24 46 26 trojkat jest rozwartokatny, pole = 225.14, obwod = 96
98855 37 68 58 trojkat jest ostrokatny, pole = 1072.65, obwod = 163
98856 61 65 67 trojkat jest ostrokatny, pole = 1784.2, obwod = 193
98857 82 43 98 trojkat jest rozwartokatny, pole = 1744.06, obwod = 223
98858 91 81 28 trojkat jest rozwartokatny, pole = 1109.59, obwod = 200
98860 96 7 99 trojkat jest rozwartokatny, pole = 308.12, obwod = 202
98865 98 26 78 trojkat jest rozwartokatny, pole = 722.96, obwod = 202
98866 34 36 31 trojkat jest ostrokatny, pole = 485.39, obwod = 101
98870 7 29 28 trojkat jest rozwartokatny, pole = 97.98, obwod = 64
98872 45 30 33 trojkat jest rozwartokatny, pole = 494.92, obwod = 108
98876 73 35 41 trojkat jest rozwartokatny, pole = 384.54, obwod = 149
98880 47 17 41 trojkat jest rozwartokatny, pole = 343.34, obwod = 105
98886 96 43 91 trojkat jest ostrokatny, pole = 1943.11, obwod = 230
98887 43 24 40 trojkat jest ostrokatny, pole = 472.99, obwod = 107
98890 53 45 14 trojkat jest rozwartokatny, pole = 278.6, obwod = 112
98891 86 21 71 trojkat jest rozwartokatny, pole = 571.67, obwod = 178
98892 27 26 9 trojkat jest ostrokatny, pole = 116.79, obwod = 62
98894 97 12 91 trojkat jest rozwartokatny, pole = 487.44, obwod = 200
98897 88 57 91 trojkat jest ostrokatny, pole = 2414.62, obwod = 236
98898 99 58 91 trojkat jest ostrokatny, pole = 2598.42, obwod = 248
98900 94 31 80 trojkat jest rozwartokatny, pole = 1183.9, obwod = 205
98903 52 27 63 trojkat jest rozwartokatny, pole = 689.09, obwod = 142
98906 62 41 57 trojkat jest ostrokatny, pole = 1136.52, obwod = 160
98907 95 73 84 trojkat jest ostrokatny, pole = 2948.69, obwod = 252
98910 9 61 60 trojkat jest rozwartokatny, pole = 269.81, obwod = 130
98913 49 68 87 trojkat jest rozwartokatny, pole = 1660.44, obwod = 204
98915 49 86 91 trojkat jest ostrokatny, pole = 2072.63, obwod = 226
98916 38 74 91 trojkat jest rozwartokatny, pole = 1364.21, obwod = 203
98924 66 92 27 trojkat jest rozwartokatny, pole = 283.33, obwod = 185
98925 60 50 45 trojkat jest ostrokatny, pole = 1100.98, obwod = 155
98930 32 94 72 trojkat jest rozwartokatny, pole = 946.28, obwod = 198
98931 70 67 37 trojkat jest ostrokatny, pole = 1216.14, obwod = 174
98932 39 68 46 trojkat jest rozwartokatny, pole = 862.39, obwod = 153
98934 23 61 56 trojkat jest rozwartokatny, pole = 643.85, obwod = 140
98937 66 72 39 trojkat jest ostrokatny, pole = 1275.29, obwod = 177
98938 48 47 6 trojkat jest rozwartokatny, pole = 140.23, obwod = 101
98939 47 14 36 trojkat jest rozwartokatny, pole = 177.13, obwod = 97
98940 33 58 71 trojkat jest rozwartokatny, pole = 945.64, obwod = 162
98942 89 56 42 trojkat jest rozwartokatny, pole = 901.43, obwod = 187
98943 60 65 76 trojkat jest ostrokatny, pole = 1881.52, obwod = 201
98944 72 25 63 trojkat jest rozwartokatny, pole = 773.56, obwod = 160
98946 23 88 87 trojkat jest ostrokatny, pole = 996.58, obwod = 198
98947 27 43 68 trojkat jest rozwartokatny, pole = 274.5, obwod = 138
98949 59 26 57 trojkat jest ostrokatny, pole = 732.64, obwod = 142
98952 64 68 77 trojkat jest ostrokatny, pole = 2061.1, obwod = 209
98954 75 90 94 trojkat jest ostrokatny, pole = 3145.91, obwod = 259
98956 49 39 38 trojkat jest ostrokatny, pole = 727.46, obwod = 126
98958 48 24 32 trojkat jest rozwartokatny, pole = 341.29, obwod = 104
98959 36 29 41 trojkat jest ostrokatny, pole = 509.4, obwod = 106
98961 56 44 42 trojkat jest ostrokatny, pole = 913.18, obwod = 142
98963 55 53 60 trojkat jest ostrokatny, pole = 1346.25, obwod = 168
98965 65 99 40 trojkat jest rozwartokatny, pole = 837.83, obwod = 204
98970 80 92 94 trojkat jest ostrokatny, pole = 3357.28, obwod = 266
98974 43 82 49 trojkat jest rozwartokatny, pole = 852.83, obwod = 174
98975 9 88 83 trojkat jest rozwartokatny, pole = 319.47, obwod = 180
98977 60 85 40 trojkat jest rozwartokatny, pole = 1087.98, obwod = 185
98985 92 87 15 trojkat jest rozwartokatny, pole = 630.63, obwod = 194
98988 20 73 85 trojkat jest rozwartokatny, pole = 626.92, obwod = 178
